Apple2history.org	[20160603]	[1]	1	1
AppleIie	[20160602]	[1]	1	-1
AppleInc	[20160602]	[1]	1	-1
AppleTalk_2BZone_2BInformation_2BProtocol	[20160605]	[1]	1	1
AppleTalk_Connector_Family	[20160601]	[1]	1	-1
AppleWriter	[20160602]	[1]	1	-1
Apple_(AA)	[20160604]	[1]	1	1
Apple_(Russia)	[20160604]	[1]	1	1
Apple_(icloud)	[20160602]	[1]	1	-1
Apple_(surname)	[20160604]	[1]	1	1
Apple_2BTalk_2Blink_2Baccess_2Bprotocol	[20160604]	[1]	1	1
Apple_2Banthracnose	[20160604]	[1]	1	1
Apple_2Bcapsid	[20160603]	[1]	1	1
Apple_2Bflea_2Bweevil	[20160605]	[1]	1	1
Apple_2Bpemace	[20160605]	[1]	1	1
Apple_2Bscale	[20160605]	[1]	1	1
Apple_2Bsnow	[20160604]	[1]	1	1
Apple_410_color_plotter	[20160603]	[1]	1	1
Apple_80-column_text_card	[20160603]	[1]	1	1
Apple_A2	[20160603]	[1]	1	1
Apple_A6/trackback/	[20160601]	[1]	1	-1
Apple_Address_Resolution_Protocol_probe_packet	[20160603]	[1]	1	1
Apple_Annies_Bed_and_Breakfast_Guest_Houses	[20160603]	[1]	1	1
Apple_Aperture_1_0_Mac	[20160603]	[1]	1	1
Apple_Authorized_Training_Centers	[20160605]	[1]	1	1
Apple_Bite	[20160602]	[1]	1	-1
Apple_Bottom_Drumline	[20160601]	[1]	1	-1
Apple_Byte_Extra_Crunchy_Podcast	[20160604]	[1]	1	1
Apple_Campus2	[20160601]	[1]	1	-1
Apple_Canyon_Lake	[20160601]	[1]	1	-1
Apple_Changes	[20160601]	[1]	1	-1
Apple_Chip	[20160602]	[1]	1	-1
Apple_Cider_Kingswood	[20160601]	[1]	1	-1
Apple_Cider_Vinegar_Recipes_For_Weight_Loss_Il	[20160605]	[1]	1	1
Apple_Co	[20160602]	[1]	1	-1
Apple_Co-founder_Says_Company_Should_Pay_More_Taxes	[20160605]	[1]	1	1
Apple_ColorSync/android-app://org.wikipedia/http/en.m.wikipedia.org/wiki/Apple_ColorSync/AppleVision_750_Display	[20160605]	[1]	1	1
Apple_ColorSyncAppleVision_750_Display	[20160603]	[1]	1	1
Apple_Computer,_​Inc	[20160602]	[1]	1	-1
Apple_Computer_Company	[20160604]	[1]	1	1
Apple_Computer_Inc._v._Mackintosh_Computers_Ltd	[20160602]	[1]	1	-1
Apple_Computers_Incorporated	[20160604]	[1]	1	1
Apple_Computers_Laptops_Best_Price	[20160602]	[1]	1	-1
Apple_Considered_Buying_Time_Warner,_But_It_Never_Got_Serious	[20160602]	[1]	1	-1
Apple_Corps_loses_court_case_against_Apple_Computer	[20160603]	[1]	1	1
Apple_Corps_v_Apple	[20160602]	[1]	1	-1
Apple_Could_Give_Big_Boost_To_Stock_Buybacks,_Dividend	[20160601]	[1]	1	-1
Apple_David	[20160602]	[1]	1	-1
Apple_Day_Dream	[20160605]	[1]	1	1
Apple_Desktop_Bus_Mouse	[20160603]	[1]	1	1
Apple_Earnings,_United_States_Economic_Data_and_Oil_Results	[20160604]	[1]	1	1
Apple_FaceTime	[20160602]	[1]	1	-1
Apple_Fior	[20160602]	[1]	1	-1
Apple_GS/	[20160603]	[1]	1	1
Apple_GSOS	[20160604]	[1]	1	1
Apple_Ginger_punch	[20160605]	[1]	1	1
Apple_Green	[20160604]	[1]	1	1
Apple_Grove,_Virginia	[20160603]	[1]	1	1
Apple_Hall	[20160605]	[1]	1	1
Apple_IIC	[20160604]	[1]	1	1
Apple_IIGS_accelerators	[20160601]	[1]	1	-1
Apple_III+	[20160601]	[1]	1	-1
Apple_IIII	[20160604]	[1]	1	1
Apple_II[Apple	[20160603]	[1]	1	1
Apple_II_family_(8-bit)	[20160602]	[1]	1	-1
Apple_IIe_Computer_why_cool	[20160601]	[1]	1	-1
Apple_IPhone_4S	[20160601]	[1]	1	-1
Apple_Ii	[20160603]	[1]	1	1
Apple_Inc._ceo	[20160603]	[1]	1	1
Apple_Inc._lawsuits	[20160604]	[1]	1	1
Apple_Inc._typography	[20160605]	[1]	1	1
Apple_Inc._unveils_iPad_2_tablet	[20160603]	[1]	1	1
Apple_Inc_(disambiguition)	[20160604]	[1]	1	1
Apple_Intel_Transition	[20160601]	[1]	1	-1
Apple_Intel_transition)	[20160603]	[1]	1	1
Apple_Interactive_Television_B...	[20160604]	[1]	1	1
Apple_Investors_Shouldn	[20160603]	[1]	1	1
Apple_Ipod_Nano_Pink	[20160604]	[1]	1	1
Apple_Issues	[20160603]	[1]	1	1
Apple_Issues_New_Version_Of	[20160603]	[1]	1	1
Apple_Japan_to_replace_overheating_iPod_Nanos	[20160602]	[1]	1	-1
Apple_Juice_(song)	[20160604]	[1]	1	1
Apple_Juice_May_Boost_Memory	[20160605]	[1]	1	1
Apple_Ladies	[20160605]	[1]	1	1
Apple_Limited_Thunderbolt_Display_Availability_Sparks_Hope	[20160601]	[1]	1	-1
Apple_Lisa”>Apple	[20160605]	[1]	1	1
Apple_Lossless_Codec	[20160604]	[1]	1	1
Apple_MF839LLA_MacBook_Pro_13.3_Inch_Laptop_with_Retina_Display_(128_GB)	[20160604]	[1]	1	1
Apple_Mechanic	[20160602]	[1]	1	-1
Apple_Media_Control_Architecture_Apple	[20160603]	[1]	1	1
Apple_Monitor_Ii	[20160602]	[1]	1	-1
Apple_Music.com	[20160603]	[1]	1	1
Apple_Music_Ad	[20160605]	[1]	1	1
Apple_Network_Server_700Macintosh_Color_Classic	[20160604]	[1]	1	1
Apple_Network_Server_700Macintosh_II	[20160602]	[1]	1	-1
Apple_Network_Utility	[20160604]	[1]	1	1
Apple_Nikkei	[20160601]	[1]	1	-1
Apple_Orchard	[20160602]	[1]	1	-1
Apple_Pelaez	[20160601]	[1]	1	-1
Apple_Pie_(band)_discography	[20160602]	[1]	1	-1
Apple_Pie_Bed_(song)	[20160604]	[1]	1	1
Apple_ProRe	[20160603]	[1]	1	1
Apple_Quick_Take_100_Plus	[20160602]	[1]	1	-1
Apple_Records_singles	[20160602]	[1]	1	-1
Apple_Report	[20160601]	[1]	1	-1
Apple_ResEdit	[20160601]	[1]	1	-1
Apple_Ridge	[20160602]	[1]	1	-1
Apple_Rumors	[20160601]	[1]	1	-1
Apple_Says_The_Average_IPhone_Is_Unlocked_80_Times_A_Day	[20160601]	[1]	1	-1
Apple_Seed_Oil	[20160603]	[1]	1	1
Apple_Service_Outage_Affects_ITunes,_ICloud_Drive,_More	[20160603]	[1]	1	1
Apple_Stock_Dips	[20160602]	[1]	1	-1
Apple_Store/RK=0/RS=IQqftq59ryyTLwikf4J9ufoAR3M-	[20160604]	[1]	1	1
Apple_Supplier	[20160604]	[1]	1	1
Apple_System_2	[20160605]	[1]	1	1
Apple_System_on_a_Chip	[20160602]	[1]	1	-1
Apple_Tech	[20160603]	[1]	1	1
Apple_Terminal_(Mac_OS_X)	[20160602]	[1]	1	-1
Apple_Tree,_Illinois	[20160603]	[1]	1	1
Apple_Tree_(acoustic)	[20160601]	[1]	1	-1
Apple_Venus_Vol._1	[20160603]	[1]	1	1
Apple_Watch_Apple_Watch_Sport	[20160603]	[1]	1	1
Apple_Watch_Apps	[20160604]	[1]	1	1
Apple_Watch_Fitbit	[20160603]	[1]	1	1
Apple_Watch_Heart_Monitor_Band	[20160604]	[1]	1	1
Apple_Watch_Link_Bracelet	[20160603]	[1]	1	1
Apple_Watch_News	[20160601]	[1]	1	-1
Apple_Watch_Vs_Gear_S2_Vs_Gear	[20160602]	[1]	1	-1
Apple_Worldwide_Developers_Conference][1]*	[20160603]	[1]	1	1
Apple_Writer_2.1	[20160604]	[1]	1	1
Apple_accidents	[20160601]	[1]	1	-1
Apple_advertising_campaigns	[20160603]	[1]	1	1
Apple_always	[20160604]	[1]	1	1
Apple_ambassador	[20160603]	[1]	1	1
Apple_and_Cinnamon_(Utada_Hikaru_song)_(deleted_13_Jul_2008_at_22:58)	[20160605]	[1]	1	1
Apple_and_Orange_pair_up_in_UK_iPhone_deal	[20160603]	[1]	1	1
Apple_ax	[20160601]	[1]	1	-1
Apple_barkminer	[20160604]	[1]	1	1
Apple_barrel_cafe	[20160601]	[1]	1	-1
Apple_battery_charger	[20160603]	[1]	1	1
Apple_berry	[20160601]	[1]	1	-1
Apple_bolts	[20160601]	[1]	1	-1
Apple_boutique	[20160603]	[1]	1	1
Apple_brown_tortrix	[20160601]	[1]	1	-1
Apple_bud_and_leaf_mite	[20160603]	[1]	1	1
Apple_bus_company	[20160602]	[1]	1	-1
Apple_cabs	[20160605]	[1]	1	1
Apple_calendars	[20160603]	[1]	1	1
Apple_candy_red	[20160601]	[1]	1	-1
Apple_certified_desktop_technician	[20160603]	[1]	1	1
Apple_certified_system_administrator	[20160603]	[1]	1	1
Apple_ces	[20160604]	[1]	1	1
Apple_chill	[20160603]	[1]	1	1
Apple_co-founder_says_company_should_pay_more_taxe	[20160605]	[1]	1	1
Apple_co-founder_says_company_should_pay_more_taxes	[20160605]	[1]	1	1
Apple_color_emoji	[20160603]	[1]	1	1
Apple_commercial	[20160605]	[1]	1	1
Apple_computer,_inc._v._mackintosh_computers_ltd.	[20160603]	[1]	1	1
Apple_computer_founded	[20160603]	[1]	1	1
Apple_confidential	[20160603]	[1]	1	1
Apple_configurator	[20160603]	[1]	1	1
Apple_considered_buying_time_warner_but_it_never_got_serious	[20160602]	[1]	1	-1
Apple_could_give_big_boost_to_stock_buybacks_dividend	[20160601]	[1]	1	-1
Apple_creek,_missouri	[20160603]	[1]	1	1
Apple_creek,_wisconsin	[20160603]	[1]	1	1
Apple_creek_dental	[20160604]	[1]	1	1
Apple_crest	[20160605]	[1]	1	1
Apple_cucumber	[20160605]	[1]	1	1
Apple_d	[20160603]	[1]	1	1
Apple_d610_laptop_computer	[20160601]	[1]	1	-1
Apple_daily_(taiwan)	[20160603]	[1]	1	1
Apple_design_motifs	[20160605]	[1]	1	1
Apple_device	[20160603]	[1]	1	1
Apple_diamond	[20160605]	[1]	1	1
Apple_discography	[20160602]	[1]	1	-1
Apple_display_connector	[20160603]	[1]	1	1
Apple_displays_4k	[20160605]	[1]	1	1
Apple_dot_matrix_printer	[20160603]	[1]	1	1
Apple_dylan	[20160603]	[1]	1	1
Apple_earbuds/trackback/	[20160602]	[1]	1	-1
Apple_film	[20160603]	[1]	1	1
Apple_films	[20160603]	[1]	1	1
Apple_fruit_crinkle_viroid	[20160605]	[1]	1	1
Apple_geeks	[20160604]	[1]	1	1
Apple_grab_(software)	[20160602]	[1]	1	-1
Apple_graphics_library	[20160603]	[1]	1	1
Apple_help_viewer	[20160603]	[1]	1	1
Apple_hill_placerville_ca	[20160605]	[1]	1	1
Apple_hill_playhouse	[20160603]	[1]	1	1
Apple_hz	[20160605]	[1]	1	1
Apple_iPad_mini_TV_Ads_I'll_Be_Home	[20160605]	[1]	1	1
Apple_iPod_touch_32GB_Black_MC544LA_(4th_Generation)_(Discontinued_by_Manufacturer)	[20160603]	[1]	1	1
Apple_iSync	[20160604]	[1]	1	1
Apple_iWeb	[20160604]	[1]	1	1
Apple_ideas	[20160604]	[1]	1	1
Apple_iiGS	[20160605]	[1]	1	1
Apple_ii_serial_cards	[20160603]	[1]	1	1
Apple_illustration	[20160604]	[1]	1	1
Apple_ind	[20160601]	[1]	1	-1
Apple_internal_quality	[20160601]	[1]	1	-1
Apple_introduces_iPhone_and_Apple_TV	[20160603]	[1]	1	1
Apple_ip	[20160602]	[1]	1	-1
Apple_ipad_mini_front_facing_camera_test_720p	[20160602]	[1]	1	-1
Apple_iphone's	[20160605]	[1]	1	1
Apple_iphone_service_center_kaha_hai	[20160603]	[1]	1	1
Apple_is_great_but_red_better_...	[20160603]	[1]	1	1
Apple_itv	[20160602]	[1]	1	-1
Apple_jacks	[20160603]	[1]	1	1
Apple_khan	[20160603]	[1]	1	1
Apple_label	[20160605]	[1]	1	1
Apple_latent	[20160601]	[1]	1	-1
Apple_launches_3G_iPhone	[20160603]	[1]	1	1
Apple_leather_case	[20160603]	[1]	1	1
Apple_leopard	[20160603]	[1]	1	1
Apple_looper	[20160601]	[1]	1	-1
Apple_loops_utility	[20160603]	[1]	1	1
Apple_macintosh_operating_system	[20160605]	[1]	1	1
Apple_mission	[20160603]	[1]	1	1
Apple_mobile_...	[20160602]	[1]	1	-1
Apple_mountain_lake,_virginia	[20160603]	[1]	1	1
Apple_multiple_scan_15_display	[20160603]	[1]	1	1
Apple_of_sodom_(song)	[20160603]	[1]	1	1
Apple_open_collaboration_environment	[20160603]	[1]	1	1
Apple_orchard_mountain	[20160603]	[1]	1	1
Apple_os	[20160603]	[1]	1	1
Apple_pandowdy	[20160601]	[1]	1	-1
Apple_pc/trackback/	[20160601]	[1]	1	-1
Apple_pie/trackback/	[20160603]	[1]	1	1
Apple_pie_or_lemon_pie_2E	[20160604]	[1]	1	1
Apple_pie_rsg.co.za	[20160602]	[1]	1	-1
Apple_plans_to_sell_movies_on_iTunes	[20160603]	[1]	1	1
Apple_pope	[20160603]	[1]	1	1
Apple_prepping_for_notebook_refresh?	[20160603]	[1]	1	1
Apple_prodos	[20160603]	[1]	1	1
Apple_product_events	[20160603]	[1]	1	1
Apple_qmaster	[20160603]	[1]	1	1
Apple_releases_new_Magic_Trackpad,_updated_iMacs_and_Mac_Pros	[20160603]	[1]	1	1
Apple_religion	[20160602]	[1]	1	-1
Apple_river_township,_jo_daviess_county,_illinois	[20160603]	[1]	1	1
Apple_says_the_average_iphone_is_unlocked_80_times_a_day	[20160601]	[1]	1	-1
Apple_school	[20160605]	[1]	1	1
Apple_service_outage_affects_itunes_icloud_drive_more	[20160603]	[1]	1	1
Apple_springs,_texas	[20160603]	[1]	1	1
Apple_springs_independent_school_district	[20160603]	[1]	1	1
Apple_spur,_arkansas	[20160603]	[1]	1	1
Apple_star	[20160603]	[1]	1	1
Apple_street	[20160603]	[1]	1	1
Apple_sues_Taiwanese_mobile_phone_maker_HTC	[20160603]	[1]	1	1
Apple_suites	[20160603]	[1]	1	1
Apple_swamped_by_iPhone_4_pre-orders	[20160603]	[1]	1	1
Apple_teclado_inalambrico	[20160603]	[1]	1	1
Apple_tile	[20160603]	[1]	1	1
Apple_time_capsule/trackback/	[20160604]	[1]	1	1
Apple_to_hold_media_event_on_September_1,_may_update_iPods_and_Apple_TV	[20160603]	[1]	1	1
Apple_tvos	[20160603]	[1]	1	1
Apple_university_consortium	[20160603]	[1]	1	1
Apple_v._Microsoft][/	[20160602]	[1]	1	-1
Apple_v._does	[20160603]	[1]	1	1
Apple_vacations	[20160603]	[1]	1	1
Apple_vacations_for_travel_agents	[20160604]	[1]	1	1
Apple_valley_(mvta_station)	[20160603]	[1]	1	1
Apple_variety	[20160602]	[1]	1	-1
Apple_venus_volume_1	[20160603]	[1]	1	1
Apple_vs_Samsung	[20160604]	[1]	1	1
Apple_work	[20160605]	[1]	1	1
Apple_writer	[20160603]	[1]	1	1
Apple_™s_$1_billion_investment_may_ease_ties_with_china	[20160604]	[1]	1	1
Apple_™s_new_hurdle_learning_how_f.b.i._cracked_its_iphone	[20160604]	[1]	1	1
Applebaum-Hébert_Report	[20160602]	[1]	1	-1
Applebee&	[20160601]	[1]	1	-1
Applebee_aig	[20160605]	[1]	1	1
Applebee_full	[20160603]	[1]	1	1
Applebee_piaa	[20160605]	[1]	1	1
Applebee_pole	[20160604]	[1]	1	1
Applebees_Grill	[20160602]	[1]	1	-1
Applebottom	[20160603]	[1]	1	1
Appleby Castle	[20160605]	[1]	1	1
Appleby Grammar School	[20160602]	[1]	1	-1
Appleby Magna	[20160602]	[1]	1	-1
Appleby by-election, 1905	[20160605]	[1]	1	1
Appleby,_Southland	[20160603]	[1]	1	1
Appleby,_Stewart	[20160605]	[1]	1	1
Appleby,_Thomas	[20160601]	[1]	1	-1
Appleby,_texas	[20160603]	[1]	1	1
Appleby-frodingham_steel_company	[20160603]	[1]	1	1
Appleby_(GO_Station)	[20160604]	[1]	1	1
Appleby_(train_station)	[20160605]	[1]	1	1
Appleby_(uk_parliament_constituency)	[20160603]	[1]	1	1
Appleby_east_railway_station	[20160601]	[1]	1	-1
Appleby_frodingham_f.c.	[20160603]	[1]	1	1
Appleby_in_Westmorland_railway_station	[20160601]	[1]	1	-1
Appleby_railroad_station	[20160603]	[1]	1	1
Appleby_station	[20160604]	[1]	1	1
Applebymanagement	[20160603]	[1]	1	1
Applecactus	[20160603]	[1]	1	1
Applecare_Technician_Training	[20160604]	[1]	1	1
Appledesktopbus	[20160601]	[1]	1	-1
Appledomination	[20160601]	[1]	1	-1
Appledore, Torridge, Devon	[20160602]	[1]	1	-1
Appledore,_North_Devon_railway_station	[20160602]	[1]	1	-1
Appledore,_torridge	[20160603]	[1]	1	1
Appledore_F.C	[20160603]	[1]	1	1
Appledore_Island,_ME	[20160601]	[1]	1	-1
Appledore_island	[20160603]	[1]	1	1
Appledore_postcode	[20160604]	[1]	1	1
Appledore_shipbuilders	[20160603]	[1]	1	1
Appledore_station	[20160601]	[1]	1	-1
Appledorecombe	[20160605]	[1]	1	1
Appledotmatrixprinter	[20160601]	[1]	1	-1
Appleete	[20160604]	[1]	1	1
Applefanatiker	[20160603]	[1]	1	1
Applefie_(surname)	[20160603]	[1]	1	1
Appleford2FParsons-Banks_Arboretum	[20160602]	[1]	1	-1
Applefounders	[20160602]	[1]	1	-1
Applefreak2299	[20160603]	[1]	1	1
Applegarth,_new_jersey	[20160603]	[1]	1	1
Applegarth_(surname)	[20160605]	[1]	1	1
Applegate's_milkvetch	[20160601]	[1]	1	-1
Applegate,_california	[20160603]	[1]	1	1
Applegate,_inc.	[20160602]	[1]	1	-1
Applegate_Cove	[20160602]	[1]	1	-1
Applegate_Trail_Interpretive_Center	[20160605]	[1]	1	1
Applegate_directory	[20160603]	[1]	1	1
Applegate_valley_ava	[20160603]	[1]	1	1
Applegate–fairbairn_fighting_knife	[20160603]	[1]	1	1
Applehardt	[20160604]	[1]	1	1
Applehead_Siamese_cat	[20160601]	[1]	1	-1
Appleiphone6plus	[20160601]	[1]	1	-1
Applejack-marangalie	[20160605]	[1]	1	1
Applejack_(beverage%29	[20160605]	[1]	1	1
Applell	[20160605]	[1]	1	1
Applelonia	[20160605]	[1]	1	1
Applemasters	[20160603]	[1]	1	1
Applemore_college	[20160603]	[1]	1	1
Applepay	[20160602]	[1]	1	-1
Appleq_(surname)	[20160603]	[1]	1	1
Applera_Corporation	[20160604]	[1]	1	1
Apples and Oranges (song)	[20160601]	[1]	1	-1
Apples,_Inc.	[20160604]	[1]	1	1
Apples,_peaches,_pumpkin_pie	[20160603]	[1]	1	1
Apples-xielle	[20160603]	[1]	1	1
Apples_and_Oranges_/_Glimpse_At_The_Good_Life	[20160602]	[1]	1	-1
Apples_and_oranges/	[20160605]	[1]	1	1
Apples_headquarters	[20160601]	[1]	1	-1
Apples_map_hiccups	[20160604]	[1]	1	1
Apples_on_an_Orange_Tree	[20160604]	[1]	1	1
Applesauce59	[20160603]	[1]	1	1
Applescript_editor	[20160603]	[1]	1	1
Applesearch	[20160603]	[1]	1	1
Appleseed_(OAV)	[20160605]	[1]	1	1
Appleseed_recordings	[20160603]	[1]	1	1
Appleseed_valley	[20160602]	[1]	1	-1
Appleshark	[20160601]	[1]	1	-1
Appleshopping.ir	[20160601]	[1]	1	-1
Applesiders_of_cincinnati	[20160603]	[1]	1	1
Applesnits	[20160601]	[1]	1	-1
Applesun	[20160603]	[1]	1	1
Applet_español	[20160603]	[1]	1	1
Applet_signÃƒÂ©	[20160602]	[1]	1	-1
Applet_signÃƒÆ’Ã‚Â©	[20160601]	[1]	1	-1
Appletecnic	[20160603]	[1]	1	1
Appletoft_(surname)	[20160604]	[1]	1	1
Appleton Arena	[20160603]	[1]	1	1
Appleton Medical Center	[20160601]	[1]	1	-1
Appleton Post-Crescent	[20160603]	[1]	1	1
Appleton's_magazine	[20160603]	[1]	1	1
Appleton's_pulpit	[20160603]	[1]	1	1
Appleton,_arkansas	[20160603]	[1]	1	1
Appleton,_maine	[20160603]	[1]	1	1
Appleton,_ohio	[20160603]	[1]	1	1
Appleton,_oxfordshire	[20160603]	[1]	1	1
Appleton-le-Moors,_North_Yorkshire	[20160604]	[1]	1	1
Appleton-le-Street,_North_Yorkshire	[20160604]	[1]	1	1
Appleton-le-moors	[20160603]	[1]	1	1
Appleton-le-street	[20160603]	[1]	1	1
Appleton27s_Pulpit	[20160602]	[1]	1	-1
Appleton_(New_York)	[20160602]	[1]	1	-1
Appleton_International	[20160602]	[1]	1	-1
Appleton_Mason	[20160601]	[1]	1	-1
Appleton_Md	[20160601]	[1]	1	-1
Appleton_Township,_MN	[20160603]	[1]	1	1
Appleton_Tracy_&_Company	[20160602]	[1]	1	-1
Appleton_academy	[20160603]	[1]	1	1
Appleton_arena	[20160603]	[1]	1	1
Appleton_clinics	[20160603]	[1]	1	1
Appleton_farms	[20160603]	[1]	1	1
Appleton_north	[20160605]	[1]	1	1
Appleton_oaksmith	[20160603]	[1]	1	1
Appleton_p._clark,_jr.	[20160603]	[1]	1	1
Appleton_roebuck	[20160603]	[1]	1	1
Appleton_station	[20160602]	[1]	1	-1
Appleton_syntonic_menagerie	[20160603]	[1]	1	1
Appleton_thorn	[20160603]	[1]	1	1
Appleton_tower	[20160603]	[1]	1	1
Appleton_township,_clark_county,_kansas	[20160603]	[1]	1	1
Appleton_west_high_school	[20160603]	[1]	1	1
Appletonn,_Wisconsin	[20160601]	[1]	1	-1
Appletons	[20160605]	[1]	1	1
Appletons'_cyclopædia_of_american_biography	[20160603]	[1]	1	1
Appletons_Universal_Cyclopaedia	[20160604]	[1]	1	1
Appleton–hartree_equation	[20160603]	[1]	1	1
Appletown,_maryland	[20160603]	[1]	1	1
Appletree_Clearing,_New_South_Wales	[20160605]	[1]	1	1
Appletree_bay_burlington_vermont	[20160602]	[1]	1	-1
Appletree_markets	[20160603]	[1]	1	1
Appletree_medical_group	[20160602]	[1]	1	-1
Appletv_2_remove_xbmchub_wizard_step_by_step_guide	[20160603]	[1]	1	1
Appletvitalia	[20160603]	[1]	1	1
Applevage	[20160601]	[1]	1	-1
Applewhi_(surname)	[20160603]	[1]	1	1
Applewhites	[20160603]	[1]	1	1
Applewiki/1770	[20160603]	[1]	1	1
Applewiki/1839	[20160603]	[1]	1	1
Applewiki/1968	[20160603]	[1]	1	1
Applewiki/2016_UEFA_Champions_League_Final	[20160603]	[1]	1	1
Applewiki/Carmel-by-the-Sea,_California	[20160603]	[1]	1	1
Applewiki/Cow_tipping	[20160603]	[1]	1	1
Applewiki/Dana_Air_Flight_992	[20160603]	[1]	1	1
Applewiki/Deaths_in_2016	[20160603]	[1]	1	1
Applewiki/Detection_dog	[20160603]	[1]	1	1
Applewiki/Driving_under_the_influence	[20160603]	[1]	1	1
Applewiki/Edward_VIII_abdication_crisis	[20160603]	[1]	1	1
Applewiki/Fall_of_Constantinople	[20160603]	[1]	1	1
Applewiki/Fat	[20160603]	[1]	1	1
Applewiki/Feast_day	[20160603]	[1]	1	1
Applewiki/First_Opium_War	[20160603]	[1]	1	1
Applewiki/Hagia_Sophia	[20160603]	[1]	1	1
Applewiki/Help:Contents	[20160603]	[1]	1	1
Applewiki/June_2	[20160603]	[1]	1	1
Applewiki/Kai_G._Henriksen	[20160603]	[1]	1	1
Applewiki/Korean_War	[20160603]	[1]	1	1
Applewiki/Lascivious_behavior	[20160603]	[1]	1	1
Applewiki/Lin_Zexu	[20160603]	[1]	1	1
Applewiki/List_of_World_Heritage_Sites_in_Spain	[20160603]	[1]	1	1
Applewiki/Lockheed_Martin_F-35_Lightning_II	[20160603]	[1]	1	1
Applewiki/Malayan_Emergency	[20160603]	[1]	1	1
Applewiki/Mikoyan-Gurevich_MiG-15	[20160603]	[1]	1	1
Applewiki/Mission_San_Carlos_Borromeo_de_Carmelo	[20160603]	[1]	1	1
Applewiki/Myst	[20160603]	[1]	1	1
Applewiki/New_York_City_Housing_Authority	[20160603]	[1]	1	1
Applewiki/No._81_Wing_RAAF	[20160603]	[1]	1	1
Applewiki/PDP–Laban	[20160603]	[1]	1	1
Applewiki/Philippine_presidential_election,_2016	[20160603]	[1]	1	1
Applewiki/Portal:Contents	[20160603]	[1]	1	1
Applewiki/Portal:Contents/Portals	[20160603]	[1]	1	1
Applewiki/Portal:Featured_content	[20160603]	[1]	1	1
Applewiki/Portal:Society	[20160603]	[1]	1	1
Applewiki/Portal:Technology	[20160603]	[1]	1	1
Applewiki/Proprietary_software	[20160603]	[1]	1	1
Applewiki/Qing_dynasty	[20160603]	[1]	1	1
Applewiki/Real_Madrid_C.F.	[20160603]	[1]	1	1
Applewiki/Red_rail	[20160603]	[1]	1	1
Applewiki/Roman_Catholic_Church	[20160603]	[1]	1	1
Applewiki/Senegal	[20160603]	[1]	1	1
Applewiki/Source_code	[20160603]	[1]	1	1
Applewiki/Spanish_missions_in_California	[20160603]	[1]	1	1
Applewiki/Special:BookSources/978-1-60529-677-7	[20160602]	[1]	1	-1
Applewiki/Special:MyContributions	[20160603]	[1]	1	1
Applewiki/Special:RecentChanges	[20160603]	[1]	1	1
Applewiki/Template:POTD/2016-05-31	[20160603]	[1]	1	1
Applewiki/Totality_of_the_circumstances	[20160603]	[1]	1	1
Applewiki/Video_game_design	[20160603]	[1]	1	1
Applewiki/Wikipedia:Help_desk	[20160603]	[1]	1	1
Applewiki/Wikipedia:Introduction	[20160603]	[1]	1	1
Applewiki/Wikipedia:Reference_desk	[20160603]	[1]	1	1
Applewiki/Wilhelmina_of_the_Netherlands	[20160603]	[1]	1	1
Applewood Park, Calgary	[20160601]	[1]	1	-1
Applewood_Acres,_Ottawa	[20160603]	[1]	1	1
Applewood_park,_calgary	[20160603]	[1]	1	1
Appley,_isle_of_wight	[20160603]	[1]	1	1
Appley_Dapply\'s_Nursery_Rhymes	[20160601]	[1]	1	-1
Appleyard's_feather-moss	[20160604]	[1]	1	1
Appleyard,_Washington	[20160604]	[1]	1	1
Applezweig_(surname)	[20160603]	[1]	1	1
Apple®	[20160601]	[1]	1	-1
AppleâIntel_transition	[20160605]	[1]	1	1
Apple’s_$1_Billion_Investment_May_Ease_Ties_With_China	[20160604]	[1]	1	1
Are_apple_investors_stuck_in_the_past	[20160601]	[1]	1	-1
Arthur_appleby	[20160603]	[1]	1	1
Arthur_i._appleton	[20160603]	[1]	1	1
As_American_as_apple_pie	[20160603]	[1]	1	1
As_the_Apple_Turns	[20160604]	[1]	1	1
Atlas_Nitrile_Gardening_and_Work_Gloves,_Green_Apple,_Small	[20160604]	[1]	1	1
BBQ_Spare_Ribs_with_Pineapple	[20160601]	[1]	1	-1
Bad_Apple_(TV_film)	[20160604]	[1]	1	1
Baldwin (apple)	[20160602]	[1]	1	-1
Balsamapple	[20160603]	[1]	1	1
Banana_pineapple_spice_cake	[20160604]	[1]	1	1
Banapple_Gas	[20160602]	[1]	1	-1
Banapple_Gas_(song)	[20160602]	[1]	1	-1
Bank_Apple	[20160602]	[1]	1	-1
Bar_stool_height_Appleton_Michigan	[20160604]	[1]	1	1
Battle of Apple River Fort	[20160603]	[1]	1	1
Battle_of_the_Apple_Orchard	[20160603]	[1]	1	1
Beatles_VI_(2014,_The_U.S._Albums,_Apple_Records,_B0019645-02,_US)	[20160605]	[1]	1	1
Beatles_VI_(2014,_The_U.S._Albums,_Apple_Records,_B0019645-02,_US)_(album)	[20160605]	[1]	1	1
Beauty_of_kent_(apple)	[20160603]	[1]	1	1
Ben_davis_(apple)	[20160603]	[1]	1	1
Ben_kappler	[20160605]	[1]	1	1
Better_known_as_johnny_appleseed	[20160603]	[1]	1	1
Betty Applewhite	[20160601]	[1]	1	-1
Bianca Kappler	[20160602]	[1]	1	-1
